txn_id,customer_id,txn_date,txn_type,txn_amount,product,channel,status
12294,1629,2020-02-02,Transfer,142546.95,Credit Card,Netbanking,Success
22897,1444,2023-12-08,Transfer,27159.06,Loan,ATM,Pending
21251,1386,2021-02-07,Deposit,88506.67,FD,Branch,Success
12846,1847,2021-08-07,Deposit,57353.76,Loan,Netbanking,Failed
14552,1119,2021-06-18,Deposit,38301.17,Loan,Netbanking,Pending
24133,1521,2024-10-10,Payment,4302.22,Loan,Netbanking,Success
17297,1898,2020-05-21,Deposit,81054.23,FD,Netbanking,Failed
28959,1906,2020-09-04,Withdrawal,148835.6,Credit Card,Branch,Success
10795,1888,2022-11-20,Deposit,142482.29,Loan,ATM,Success
25773,1581,2020-05-27,Payment,146701.32,Credit Card,Netbanking,Failed
14918,1880,2024-09-20,Deposit,86650.23,Savings,Netbanking,Failed
25707,1881,2022-02-16,Deposit,49195.51,Savings,Mobile,Success
24908,1869,2021-09-19,Withdrawal,99573.92,Credit Card,Branch,Success
14025,1516,2021-04-03,Payment,72638.65,FD,Mobile,Success
10659,1346,2021-03-02,Deposit,132237.28,FD,Branch,Failed
9213,1462,2022-08-15,Payment,82086.08,FD,Branch,Success
25616,1967,2024-07-15,Transfer,109891.83,Credit Card,ATM,Success
21426,1069,2022-05-17,Payment,96399.25,Savings,ATM,Success
13420,1722,2024-01-09,Transfer,185651.25,Credit Card,ATM,Pending
28461,1729,2023-12-11,Withdrawal,126987.09,Credit Card,Mobile,Success
14194,1908,2022-09-15,Withdrawal,67424.96,Savings,Branch,Success
18552,1303,2020-08-18,Withdrawal,84492.66,Savings,Netbanking,Success
17527,1825,2024-06-04,Withdrawal,73087.0,Credit Card,Netbanking,Success
11167,1685,2021-09-17,Withdrawal,136412.94,Credit Card,ATM,Pending
12111,1390,2021-01-10,Transfer,22646.39,Savings,Branch,Success
9793,1478,2023-03-09,Deposit,113454.76,FD,Mobile,Success
9234,1589,2021-09-27,Withdrawal,100743.77,FD,Branch,Success
22944,1176,2024-07-05,Transfer,99512.78,Loan,Netbanking,Success
27797,1563,2024-02-07,Withdrawal,174117.98,Savings,ATM,Success
25842,1693,2020-09-04,Payment,40712.23,FD,Mobile,Success
9210,1406,2021-03-23,Transfer,85292.06,FD,ATM,Success
18331,1175,2021-08-11,Deposit,45257.63,Loan,Branch,Success
22691,1787,2020-04-26,Transfer,42450.01,Savings,Netbanking,Success
24592,1362,2024-11-04,Transfer,155560.91,Loan,Branch,Success
13499,1786,2020-12-15,Withdrawal,58319.04,Credit Card,Mobile,Pending
21121,1455,2020-10-01,Payment,116089.88,Loan,ATM,Success
18506,1298,2020-11-21,Deposit,60259.12,Credit Card,Branch,Failed
11414,1554,2024-10-29,Deposit,32433.03,Savings,Netbanking,Success
15599,1371,2024-03-04,Payment,95077.46,Savings,Netbanking,Success
24956,1695,2022-06-06,Transfer,69001.14,Credit Card,Mobile,Pending
21930,1435,2020-08-24,Deposit,69481.65,Credit Card,Mobile,Success
20015,1319,2022-04-15,Transfer,13788.97,FD,Mobile,Success
9835,1436,2021-11-22,Transfer,153483.33,Savings,Branch,Success
18064,1714,2022-03-06,Withdrawal,165718.33,Savings,ATM,Pending
17075,1971,2020-12-18,Payment,125092.25,Savings,Branch,Pending
21637,1089,2022-08-27,Transfer,165154.97,Credit Card,Netbanking,Failed
18456,1556,2020-06-25,Payment,119131.95,Savings,ATM,Success
18811,1515,2023-01-17,Transfer,12934.68,Credit Card,Branch,Success
15036,1485,2023-07-22,Transfer,160581.49,Credit Card,Netbanking,Success
19607,1628,2021-03-01,Transfer,101965.28,Savings,Netbanking,Success
10221,1318,2023-02-05,Payment,43702.79,FD,Mobile,Success
18958,1116,2020-09-19,Deposit,81844.02,Loan,Netbanking,Failed
20663,1598,2020-05-17,Deposit,8909.97,Savings,Mobile,Success
15553,1531,2020-08-02,Withdrawal,11815.86,Savings,Mobile,Success
20376,1137,2024-10-22,Payment,65253.99,Savings,Netbanking,Pending
10388,1098,2021-06-25,Transfer,64003.19,Savings,ATM,Failed
11002,1618,2020-07-06,Payment,66098.73,Loan,Mobile,Failed
14610,1911,2021-08-24,Deposit,4988.47,FD,Branch,Success
13582,1453,2023-07-02,Withdrawal,52593.8,Loan,Branch,Success
20599,1095,2020-04-10,Deposit,172581.78,Loan,Mobile,Success
25260,1258,2024-07-10,Withdrawal,29918.02,Savings,ATM,Pending
11524,1515,2024-10-27,Deposit,77579.74,FD,Branch,Pending
22786,1817,2024-04-29,Withdrawal,42442.25,Savings,ATM,Failed
16260,1533,2024-10-20,Payment,108628.71,Credit Card,ATM,Success
27798,1458,2023-06-23,Transfer,146104.31,FD,ATM,Pending
24804,1068,2021-09-14,Payment,99379.45,FD,Mobile,Success
12079,1201,2020-02-06,Deposit,20784.23,Loan,Branch,Pending
16461,1196,2020-11-09,Transfer,182288.84,Savings,Branch,Success
21100,1700,2020-02-05,Transfer,178214.98,Credit Card,Netbanking,Success
24538,1214,2022-10-25,Deposit,103776.92,Savings,Netbanking,Success
13783,1622,2023-07-30,Transfer,7071.0,Credit Card,Netbanking,Success
26200,1861,2021-03-20,Withdrawal,179469.65,FD,Branch,Success
13382,1613,2020-02-12,Transfer,169525.32,FD,Mobile,Pending
26249,1390,2021-07-25,Deposit,190622.0,Loan,Branch,Success
20716,1839,2023-11-03,Deposit,144958.92,Savings,Mobile,Success
24772,1548,2020-05-03,Withdrawal,75045.13,Savings,Branch,Success
15405,1712,2023-11-13,Withdrawal,70036.42,Credit Card,Mobile,Success
16643,1397,2023-02-25,Payment,20793.99,FD,ATM,Success
17068,1663,2022-07-17,Transfer,93749.38,Savings,Branch,Pending
15453,1860,2024-01-22,Withdrawal,84568.66,FD,ATM,Success
24662,1825,2023-05-22,Deposit,36739.61,FD,Netbanking,Success
11166,1329,2023-12-29,Transfer,111051.7,Loan,ATM,Failed
17810,1117,2023-05-29,Payment,51462.16,Credit Card,Netbanking,Failed
28830,1375,2023-03-12,Withdrawal,53320.12,Credit Card,Branch,Success
12804,1753,2022-04-09,Deposit,181272.28,Loan,ATM,Failed
24017,1846,2022-07-26,Payment,189432.8,Savings,Mobile,Success
27073,1154,2020-05-06,Transfer,15242.08,Savings,Branch,Success
28838,1525,2021-08-06,Withdrawal,64871.98,FD,Netbanking,Pending
19619,1298,2023-07-30,Withdrawal,145960.63,Credit Card,Netbanking,Failed
23899,1369,2020-06-08,Withdrawal,71459.7,Loan,Netbanking,Success
23606,1812,2020-10-19,Withdrawal,197954.86,Credit Card,ATM,Success
27932,1437,2022-09-27,Withdrawal,46780.8,Savings,Mobile,Failed
16638,1746,2021-02-05,Transfer,168216.65,Loan,ATM,Success
19123,1989,2020-05-15,Withdrawal,152935.43,Credit Card,Branch,Success
19197,1459,2023-12-05,Withdrawal,55591.95,FD,Netbanking,Success
23924,1199,2020-06-19,Payment,143620.49,Credit Card,ATM,Success
19620,1305,2021-03-24,Payment,8359.2,Savings,Mobile,Failed
20240,1505,2020-07-31,Withdrawal,14013.66,Credit Card,ATM,Success
22090,1182,2020-02-05,Withdrawal,101349.04,FD,ATM,Success
10387,1190,2023-12-28,Deposit,173966.22,Savings,Branch,Success
26703,1394,2022-12-10,Transfer,57510.71,Credit Card,Branch,Success
24425,1264,2020-12-03,Payment,161972.57,Savings,Branch,Success
25843,1311,2023-10-09,Withdrawal,165795.84,FD,Branch,Success
23489,1615,2024-12-12,Transfer,122257.52,Loan,Netbanking,Success
23929,1053,2024-08-13,Payment,164114.77,FD,Branch,Failed
12096,1792,2024-12-15,Payment,154404.98,Loan,Branch,Success
21746,1169,2023-07-16,Transfer,92427.19,Loan,ATM,Pending
12286,1033,2023-07-16,Deposit,172409.34,Savings,Branch,Success
18931,1546,2022-10-20,Withdrawal,60557.69,FD,Netbanking,Success
28622,1135,2023-10-10,Payment,76556.35,Credit Card,Netbanking,Success
21695,1587,2022-03-12,Deposit,104345.44,Loan,Mobile,Success
16848,1990,2022-11-23,Transfer,151390.72,Savings,Mobile,Failed
10314,1781,2021-02-06,Deposit,123566.43,Credit Card,Netbanking,Success
19086,1368,2021-08-09,Payment,27303.99,Savings,Branch,Success
21523,1777,2022-09-08,Payment,17040.18,Savings,Netbanking,Success
17421,1929,2024-06-15,Deposit,199140.93,Savings,Mobile,Success
20096,1741,2022-02-06,Withdrawal,35119.21,Loan,Branch,Success
22243,1583,2022-11-04,Transfer,79745.44,Credit Card,Mobile,Success
22749,1307,2021-02-05,Deposit,193257.48,Savings,Mobile,Success
28898,1175,2020-12-04,Deposit,128992.62,Loan,Netbanking,Success
20246,1145,2023-11-26,Transfer,58752.93,Loan,ATM,Success
18632,1621,2024-05-27,Payment,133354.71,Loan,ATM,Success
14073,1639,2024-12-18,Transfer,28112.14,Credit Card,Netbanking,Success
18374,1651,2023-03-20,Transfer,133606.27,FD,Branch,Success
27583,1696,2020-04-05,Payment,16145.96,Loan,Branch,Success
25060,1523,2024-03-23,Transfer,62004.57,Savings,Mobile,Pending
23512,1574,2022-08-12,Withdrawal,46302.3,Savings,Netbanking,Success
11270,1596,2024-09-19,Deposit,34560.54,FD,Netbanking,Pending
22295,1254,2024-09-09,Deposit,139458.33,Savings,Netbanking,Success
22416,1158,2021-12-08,Payment,136667.12,Credit Card,Branch,Failed
21559,1079,2023-03-25,Transfer,168608.37,Credit Card,ATM,Success
25495,1735,2020-02-29,Withdrawal,48113.06,FD,ATM,Failed
17599,1879,2022-09-23,Withdrawal,34209.36,Credit Card,Mobile,Pending
10423,1366,2022-08-23,Withdrawal,106730.95,FD,ATM,Success
27169,1564,2022-12-01,Transfer,150286.82,Credit Card,Netbanking,Failed
25037,1236,2022-03-02,Withdrawal,22361.19,FD,Branch,Failed
22043,1647,2021-05-29,Withdrawal,29904.46,Credit Card,ATM,Pending
22239,1101,2020-08-24,Payment,2318.89,Savings,Mobile,Success
28513,1425,2022-10-31,Withdrawal,52159.96,Credit Card,Branch,Failed
19307,1403,2021-01-27,Payment,94370.74,FD,Branch,Success
21656,1675,2024-12-19,Transfer,5129.33,Savings,ATM,Success
10542,1289,2022-03-11,Withdrawal,12107.31,FD,ATM,Pending
24869,1247,2023-01-29,Deposit,132647.13,Loan,Branch,Success
16263,1280,2024-03-26,Withdrawal,8347.69,FD,Netbanking,Success
19795,1701,2021-10-10,Deposit,16378.36,Savings,Netbanking,Success
24195,1174,2021-02-07,Deposit,72133.73,Loan,ATM,Success
13608,1814,2023-04-17,Withdrawal,7267.81,FD,Branch,Success
25753,1401,2022-05-24,Withdrawal,142521.6,Savings,ATM,Pending
17435,1547,2022-06-15,Withdrawal,112820.19,FD,ATM,Pending
16112,1831,2022-07-18,Deposit,1791.4,Savings,Mobile,Success
14539,1005,2024-06-16,Withdrawal,95016.77,Savings,Mobile,Failed
13467,1916,2023-06-28,Deposit,43218.51,Loan,ATM,Success
25763,1967,2021-01-14,Withdrawal,151298.92,Savings,ATM,Success
26648,1451,2020-03-29,Payment,30391.53,Savings,ATM,Pending
18038,1798,2020-10-17,Withdrawal,22566.12,Credit Card,Branch,Success
19204,1553,2022-08-18,Payment,82908.9,Savings,ATM,Failed
18476,1376,2021-03-20,Payment,46645.91,FD,Mobile,Pending
18285,1563,2020-06-01,Withdrawal,92902.32,Credit Card,Mobile,Success
21055,1198,2022-09-23,Payment,38455.48,Savings,Netbanking,Success
23007,1184,2024-05-03,Transfer,90371.67,Loan,Mobile,Success
25931,1717,2022-09-08,Withdrawal,8020.5,Loan,ATM,Success
15124,1220,2024-07-29,Payment,109135.41,FD,Mobile,Success
17564,1567,2021-06-20,Deposit,135977.94,FD,Mobile,Pending
12772,1943,2022-10-12,Transfer,78387.97,Savings,Mobile,Pending
10110,1245,2023-12-05,Transfer,52991.12,FD,Branch,Success
13656,1849,2022-06-15,Withdrawal,180300.76,FD,Netbanking,Failed
25334,1695,2024-06-02,Payment,8727.58,Savings,Branch,Success
18231,1508,2022-02-28,Transfer,117088.09,Savings,ATM,Success
28806,1944,2023-10-11,Payment,120732.84,FD,Netbanking,Success
17213,1166,2022-03-09,Payment,177605.4,Savings,Mobile,Success
23939,1287,2020-08-13,Payment,141569.33,Credit Card,ATM,Success
17267,1709,2020-02-10,Transfer,151245.61,Loan,ATM,Success
16096,1922,2020-08-04,Deposit,175462.99,Loan,Branch,Failed
18127,1252,2024-12-02,Transfer,18430.05,Credit Card,ATM,Failed
25027,1682,2024-11-18,Deposit,81941.64,FD,ATM,Pending
18919,1451,2020-08-03,Transfer,196572.42,Savings,Mobile,Success
25639,1801,2022-06-02,Transfer,184657.45,Savings,ATM,Pending
18097,1752,2024-05-02,Deposit,159571.07,FD,Mobile,Failed
10738,1473,2024-09-02,Withdrawal,19831.17,Savings,Netbanking,Success
25675,1477,2021-05-05,Deposit,79924.31,Loan,Netbanking,Pending
20916,1925,2021-05-01,Deposit,116552.3,Savings,ATM,Success
9562,1108,2021-11-28,Withdrawal,162892.09,Credit Card,Branch,Pending
21547,1961,2020-10-14,Deposit,142306.25,Savings,Netbanking,Success
12346,1663,2020-09-19,Withdrawal,168747.51,Savings,Mobile,Success
20493,1178,2024-12-04,Withdrawal,10408.62,Credit Card,Mobile,Failed
18355,1145,2023-01-17,Transfer,58138.31,Credit Card,Mobile,Success
18629,1483,2023-10-20,Payment,18258.06,Credit Card,Netbanking,Success
17315,1772,2023-06-14,Transfer,110785.41,Savings,Netbanking,Success
18720,1251,2021-03-25,Transfer,149451.95,Loan,Netbanking,Success
27887,1796,2020-12-03,Withdrawal,682.62,Credit Card,Branch,Failed
22162,1280,2020-01-24,Transfer,168368.51,FD,Mobile,Success
27814,1909,2020-04-22,Transfer,92897.58,Savings,ATM,Failed
9059,1821,2023-08-11,Transfer,64972.58,Savings,Mobile,Failed
23316,1554,2021-09-01,Deposit,146053.36,FD,ATM,Success
22481,1747,2021-07-30,Payment,51342.44,Loan,ATM,Success
17406,1483,2023-12-21,Transfer,119612.83,Savings,ATM,Failed
19484,1108,2023-07-02,Transfer,105936.84,Loan,ATM,Pending
13180,1475,2022-11-29,Payment,162248.29,Credit Card,Branch,Failed
22472,1592,2020-12-09,Payment,104665.59,Savings,ATM,Pending
24686,1373,2023-06-19,Deposit,174512.29,Credit Card,ATM,Success
12691,1130,2023-05-22,Deposit,66188.78,Loan,Netbanking,Success
10650,1965,2023-04-16,Transfer,132969.67,Savings,Branch,Success
13637,1013,2020-10-09,Payment,782.33,FD,ATM,Success
11511,1269,2023-08-19,Payment,153116.35,Savings,Netbanking,Pending
28381,1226,2023-06-08,Transfer,113229.7,Savings,Mobile,Success
24395,1575,2023-11-08,Withdrawal,17972.83,Savings,Branch,Success
9939,1028,2020-10-08,Payment,25060.46,FD,Mobile,Success
9396,1276,2022-01-14,Transfer,188628.25,FD,ATM,Success
28815,1603,2021-03-18,Deposit,9422.21,Credit Card,Netbanking,Success
25914,1664,2020-01-03,Deposit,76392.67,Credit Card,Netbanking,Success
19340,1177,2022-05-25,Transfer,95526.05,Loan,ATM,Success
24605,1301,2022-06-09,Transfer,167688.6,Credit Card,Branch,Failed
12871,1513,2023-09-25,Withdrawal,10936.91,FD,ATM,Pending
19175,1944,2024-04-05,Transfer,199266.34,Credit Card,ATM,Success
28534,1120,2024-10-20,Payment,94213.53,FD,ATM,Success
11908,1600,2024-05-02,Deposit,133693.06,Savings,ATM,Pending
19293,1809,2021-08-30,Withdrawal,196434.14,FD,Netbanking,Failed
25018,1142,2023-07-05,Withdrawal,95792.79,Savings,Mobile,Success
14994,1666,2021-11-14,Transfer,52583.66,Credit Card,ATM,Success
23992,1174,2022-03-27,Deposit,171182.77,Loan,ATM,Success
28052,1114,2021-06-24,Deposit,195535.68,Credit Card,Netbanking,Success
13416,1782,2023-12-07,Deposit,196215.83,Credit Card,Branch,Failed
26544,1882,2023-10-31,Deposit,78186.79,Savings,Netbanking,Success
26121,1191,2020-08-15,Payment,172365.26,Savings,ATM,Success
25461,1084,2021-02-01,Deposit,6267.51,Credit Card,Branch,Success
19010,1801,2024-04-02,Deposit,168599.61,Savings,ATM,Failed
20301,1838,2024-02-11,Payment,100521.81,FD,Mobile,Success
25201,1536,2020-05-17,Withdrawal,119340.28,Savings,Branch,Success
12950,1091,2024-08-11,Deposit,72658.63,Loan,Branch,Success
28937,1469,2020-11-12,Transfer,186908.44,Savings,Netbanking,Success
21948,1193,2024-12-28,Transfer,102843.8,Credit Card,Branch,Pending
11073,1466,2021-01-07,Withdrawal,4782.07,Credit Card,ATM,Success
14823,1683,2024-03-17,Payment,27996.42,Credit Card,Branch,Success
27903,1318,2022-09-26,Deposit,178091.78,FD,Mobile,Success
23356,1275,2023-12-15,Deposit,60791.13,Credit Card,ATM,Success
12514,1256,2024-12-23,Deposit,183452.11,Savings,Mobile,Failed
20008,1754,2021-11-11,Payment,58890.65,Savings,Branch,Failed
22530,1485,2020-12-09,Transfer,59697.88,Savings,Mobile,Success
25353,1081,2021-09-09,Payment,153351.47,Credit Card,Branch,Success
16965,1703,2020-08-06,Transfer,108813.83,Loan,ATM,Success
14087,1356,2022-04-03,Withdrawal,6084.02,Loan,ATM,Success
16483,1936,2020-05-17,Deposit,142621.97,FD,Branch,Success
26746,1444,2021-05-25,Transfer,54563.09,Loan,Mobile,Pending
22796,1348,2023-10-16,Transfer,42856.55,Savings,Mobile,Failed
9767,1015,2021-01-29,Transfer,57195.42,FD,Branch,Success
22604,1185,2022-09-17,Transfer,78269.96,Credit Card,ATM,Success
12783,1851,2021-12-27,Deposit,138029.17,Savings,Branch,Success
25997,1158,2022-08-22,Payment,73511.2,Credit Card,Mobile,Success
18337,1699,2020-10-17,Deposit,513.02,FD,Branch,Pending
27908,1759,2021-11-24,Deposit,122004.95,FD,Netbanking,Success
19703,1187,2021-04-09,Transfer,14371.12,FD,Netbanking,Failed
21753,1674,2023-01-06,Withdrawal,190759.04,Savings,ATM,Success
19466,1064,2022-08-13,Payment,102743.38,Credit Card,Mobile,Success
11861,1414,2023-01-19,Deposit,149723.95,Savings,Mobile,Success
10222,1701,2020-09-19,Deposit,187139.87,FD,Mobile,Failed
23469,1770,2021-05-11,Payment,185405.23,FD,Mobile,Failed
13865,1708,2024-12-02,Withdrawal,18827.31,FD,ATM,Success
21027,1808,2021-12-07,Deposit,27896.49,Savings,Mobile,Success
22281,1645,2022-08-15,Withdrawal,65032.12,Credit Card,Mobile,Success
21137,1958,2021-05-22,Deposit,89035.04,Loan,Netbanking,Pending
13925,1320,2020-09-24,Payment,149693.5,Savings,Branch,Success
13533,1691,2022-06-26,Transfer,175526.52,Savings,Mobile,Success
10673,1647,2023-08-07,Deposit,44756.46,Credit Card,Mobile,Success
23274,1431,2023-04-20,Withdrawal,111098.03,Savings,ATM,Failed
21258,1654,2024-02-16,Payment,90840.09,Loan,ATM,Pending
23516,1083,2020-09-19,Deposit,31778.71,Loan,ATM,Success
13056,1344,2020-06-26,Payment,103230.62,Loan,ATM,Success
15953,1121,2023-02-22,Payment,172383.31,Savings,Netbanking,Success
21712,1723,2021-06-16,Transfer,93924.97,Savings,Mobile,Success
19001,1732,2022-11-06,Payment,86018.32,Savings,Branch,Success
28221,1991,2023-10-10,Payment,14058.53,Credit Card,ATM,Failed
19468,1900,2020-04-15,Transfer,110467.67,Credit Card,Branch,Success
23620,1963,2020-09-21,Transfer,142942.98,FD,Branch,Success
21410,1672,2024-07-22,Payment,2418.15,FD,Mobile,Success
25160,1507,2021-01-12,Withdrawal,187783.11,FD,ATM,Failed
19238,1587,2024-12-13,Withdrawal,102306.98,Credit Card,Netbanking,Success
24216,1909,2021-09-18,Payment,152931.98,Loan,Mobile,Pending
21460,1563,2020-09-27,Transfer,11977.67,FD,Mobile,Success
27714,1778,2023-11-01,Transfer,33318.53,FD,Mobile,Failed
18488,1393,2022-05-08,Payment,92316.13,Loan,Netbanking,Success
22942,1478,2023-10-11,Transfer,37780.84,Savings,Netbanking,Failed
21034,1989,2022-05-22,Deposit,194210.63,FD,ATM,Success
13318,1308,2022-07-04,Payment,125703.29,FD,Branch,Success
18981,1281,2022-03-07,Withdrawal,57005.59,Savings,Netbanking,Pending
27216,1181,2021-03-02,Withdrawal,56610.74,Loan,Mobile,Pending
16386,1533,2024-11-19,Deposit,69836.83,Savings,Branch,Success
14520,1077,2020-09-08,Payment,174078.88,Loan,Branch,Pending
9859,1286,2021-10-16,Transfer,126239.99,Credit Card,Netbanking,Success
22801,1190,2021-06-09,Payment,185660.1,Credit Card,ATM,Pending
13440,1462,2023-05-28,Withdrawal,75076.27,Credit Card,Branch,Success
18034,1479,2021-10-08,Payment,92386.18,FD,Branch,Success
16876,1772,2023-01-31,Payment,96823.07,Credit Card,Netbanking,Success
9596,1805,2024-10-25,Withdrawal,190760.21,Credit Card,ATM,Pending
22941,1445,2021-06-10,Transfer,146693.16,Credit Card,Mobile,Pending
17805,1348,2023-05-17,Payment,57839.92,FD,Mobile,Failed
16800,1125,2023-03-06,Payment,107171.02,FD,Mobile,Success
18187,1394,2023-10-08,Payment,104730.47,Loan,Netbanking,Success
19971,1928,2023-11-28,Deposit,131999.94,Credit Card,Branch,Failed
18747,1640,2023-06-28,Payment,161431.94,FD,ATM,Failed
26144,1914,2022-10-13,Payment,2167.79,FD,Netbanking,Success
10952,1215,2022-01-12,Transfer,147955.31,Loan,Netbanking,Failed
18121,1659,2020-02-03,Withdrawal,83056.81,Loan,Netbanking,Pending
24539,1821,2022-03-17,Transfer,20307.72,Loan,ATM,Success
23312,1465,2020-12-18,Transfer,111231.43,FD,ATM,Success
24006,1327,2023-10-21,Deposit,5029.66,Credit Card,ATM,Failed
15945,1428,2020-11-24,Deposit,170729.45,Loan,Branch,Success
18966,1323,2022-02-12,Transfer,38627.28,Loan,Netbanking,Success
16831,1303,2020-07-03,Payment,179875.98,Credit Card,Mobile,Success
11514,1967,2024-07-16,Withdrawal,153464.17,Savings,ATM,Success
15733,1189,2020-09-19,Deposit,19482.49,Loan,Netbanking,Success
14560,1688,2024-05-24,Withdrawal,97968.41,FD,Branch,Success
28860,1300,2020-07-03,Withdrawal,54883.4,FD,ATM,Pending
16861,1849,2023-07-21,Deposit,154398.86,Savings,Branch,Success
28264,1612,2022-09-18,Deposit,68924.68,Loan,Netbanking,Pending
20028,1071,2021-10-03,Payment,64136.1,Savings,Mobile,Success
13701,1969,2022-07-10,Payment,186476.57,FD,Netbanking,Success
26916,1677,2020-08-17,Transfer,119288.78,Loan,ATM,Success
11234,1506,2021-02-24,Payment,88915.9,Credit Card,ATM,Pending
20243,1538,2024-03-11,Withdrawal,117651.96,Credit Card,Branch,Success
19297,1244,2024-06-03,Withdrawal,72784.68,FD,Branch,Pending
27821,1701,2022-02-02,Deposit,86312.21,Credit Card,ATM,Pending
16957,1473,2023-07-12,Payment,35093.39,FD,Branch,Success
10177,1201,2021-10-31,Transfer,78830.17,Credit Card,Netbanking,Success
21927,1321,2020-06-08,Payment,106845.07,FD,Netbanking,Success
27587,1226,2020-08-02,Transfer,103356.52,Savings,Netbanking,Success
25605,1419,2021-02-21,Payment,6055.49,Loan,Netbanking,Success
18216,1570,2024-06-01,Deposit,187156.89,FD,Netbanking,Success
20491,1479,2020-10-28,Deposit,95045.29,Savings,Mobile,Success
24036,1035,2023-11-13,Payment,68597.3,Loan,Netbanking,Success
23859,1658,2021-04-28,Deposit,132239.88,Savings,Netbanking,Success
22525,1571,2023-02-07,Payment,105680.49,Loan,ATM,Pending
13242,1918,2021-06-30,Transfer,124279.75,FD,Mobile,Pending
14425,1177,2022-02-22,Deposit,53378.62,Credit Card,Netbanking,Success
16448,1792,2022-07-18,Deposit,42430.06,Savings,Mobile,Success
12402,1355,2021-03-07,Transfer,118951.6,FD,Mobile,Success
16493,1589,2024-11-22,Deposit,63734.67,Credit Card,Mobile,Success
28874,1175,2022-09-15,Transfer,88597.91,Credit Card,Netbanking,Pending
10551,1845,2022-11-17,Transfer,26905.08,FD,Branch,Success
10010,1150,2024-01-06,Transfer,106799.14,FD,ATM,Success
23930,1577,2020-05-14,Transfer,113006.39,FD,Branch,Pending
24583,1632,2023-02-10,Payment,40535.62,Loan,Mobile,Pending
19930,1449,2022-05-10,Deposit,20702.25,FD,Mobile,Success
25800,1760,2020-10-15,Transfer,188042.85,Credit Card,Netbanking,Success
14096,1106,2022-08-18,Withdrawal,148971.85,Loan,Mobile,Success
9649,1548,2023-05-30,Payment,136547.27,Savings,Netbanking,Success
23420,1700,2023-10-19,Deposit,118021.24,FD,ATM,Pending
20055,1004,2023-07-26,Payment,141862.77,Credit Card,ATM,Success
13976,1462,2024-09-27,Transfer,111829.57,FD,Netbanking,Failed
9728,1679,2022-05-20,Deposit,35650.79,Credit Card,Mobile,Success
25012,1286,2021-04-21,Deposit,164220.94,Loan,ATM,Success
28667,1038,2020-02-04,Payment,74570.23,Savings,Mobile,Success
17743,1675,2020-01-06,Withdrawal,184008.47,Loan,Mobile,Pending
17170,1272,2021-05-17,Withdrawal,9790.3,Savings,ATM,Failed
27451,1336,2021-06-18,Deposit,57124.65,FD,Branch,Success
15861,1122,2023-10-12,Payment,114794.29,Savings,Mobile,Success
9332,1215,2021-03-22,Withdrawal,147196.12,Savings,Branch,Pending
16028,1244,2023-05-05,Deposit,45150.05,FD,Netbanking,Success
22081,1210,2023-07-30,Payment,52208.06,Loan,Branch,Pending
17700,1494,2023-02-04,Deposit,190957.87,Credit Card,Branch,Pending
9212,1532,2021-12-21,Withdrawal,117000.46,FD,Branch,Success
28152,1394,2023-05-10,Payment,189290.82,Credit Card,ATM,Success
22969,1670,2020-02-04,Transfer,172259.89,Savings,ATM,Success
15344,1003,2024-09-13,Withdrawal,91141.42,Loan,ATM,Pending
10782,1879,2024-11-02,Deposit,103183.09,FD,Netbanking,Success
23803,1911,2020-09-04,Deposit,185849.71,Loan,Netbanking,Success
12544,1308,2023-08-30,Payment,145659.64,Loan,Netbanking,Pending
10439,1036,2022-12-27,Withdrawal,137045.71,FD,Mobile,Success
19708,1456,2024-05-06,Deposit,128778.51,Credit Card,ATM,Success
11869,1889,2020-01-09,Withdrawal,194144.56,Savings,Branch,Success
11435,1610,2024-05-05,Transfer,128362.99,Loan,Netbanking,Success
15831,1955,2022-06-25,Transfer,72617.56,Savings,Netbanking,Success
13793,1840,2024-01-09,Withdrawal,94978.54,Savings,Branch,Success
18421,1586,2020-06-26,Deposit,9060.83,Loan,Mobile,Failed
25249,1943,2022-09-13,Transfer,164582.26,Loan,Netbanking,Pending
24156,1257,2020-12-14,Transfer,123515.89,Loan,Netbanking,Success
15476,1684,2020-05-07,Transfer,71339.78,FD,ATM,Pending
18507,1184,2022-10-28,Payment,78032.5,FD,Branch,Success
27557,1774,2024-05-31,Withdrawal,122329.58,FD,ATM,Success
20991,1701,2023-08-22,Deposit,102838.43,FD,ATM,Success
23586,1038,2024-12-20,Withdrawal,146728.86,FD,Netbanking,Success
22301,1877,2023-09-28,Payment,163284.42,FD,Mobile,Success
9013,1244,2023-05-13,Deposit,154751.58,Credit Card,Branch,Failed
25159,1958,2020-04-16,Deposit,106267.85,Credit Card,Mobile,Success
9819,1326,2024-04-11,Withdrawal,80276.77,Credit Card,Branch,Pending
19977,1214,2023-12-10,Transfer,142239.04,FD,Netbanking,Failed
28704,1529,2022-05-01,Payment,190828.28,Loan,ATM,Failed
17185,1013,2021-05-21,Deposit,90860.13,Credit Card,ATM,Success
18897,1883,2023-04-22,Withdrawal,196748.11,Credit Card,Netbanking,Success
9454,1160,2020-05-02,Deposit,121032.63,Loan,ATM,Success
23669,1074,2020-03-01,Deposit,25933.59,Loan,Netbanking,Failed
28709,1237,2023-10-09,Payment,119540.39,Credit Card,Mobile,Failed
18849,1030,2020-06-17,Payment,68585.98,Savings,ATM,Success
12458,1112,2023-04-20,Deposit,80554.97,Credit Card,ATM,Failed
